word	prior
ummah	0
nanua	0
faddy	0
cobby	0
yolky	0
jocks	0
massa	0
gamba	0
galax	0
ruffs	0
favas	0
lolls	0
fujis	0
mosks	0
spaza	0
yeuky	0
bajra	0
byssi	0
scugs	0
avgas	0
sijos	0
kexes	0
meffs	0
whump	0
japan	0
nobby	0
poggy	0
ghyll	0
buffe	0
ottos	0
papas	0
queem	0
zinky	0
ragga	0
impis	0
kavas	0
kilim	0
aapas	0
addra	0
hikoi	0
ixias	0
bappu	0
bokos	0
sowms	0
kwaai	0
whish	0
skims	0
rubby	0
moppy	0
woopy	0
peepy	0
muzak	0
shivs	0
fabbo	0
poopa	0
dyked	0
masas	0
lezzo	0
jhala	0
nyaff	0
jolls	0
ibrik	0
kobos	0
kutus	0
vakas	0
jaaps	0
ngege	0
swims	0
lummy	0
linin	0
hollo	0
malam	0
unown	0
matza	0
apoop	0
danda	0
zooty	0
kloof	0
mingi	0
zebec	0
sists	0
baiza	0
hifis	0
kylix	0
miggs	0
wexes	0
wojus	0
highs	0
appal	0
middy	0
waddy	0
deedy	0
kyack	0
lazzo	0
zaman	0
ewked	0
pudus	0
zills	0
sucks	0
knick	0
innit	0
cuddy	0
nuddy	0
vinny	0
hatha	0
dibbs	0
gaffs	0
phynx	0
gooky	0
soops	0
pooja	0
dykey	0
spugs	0
capax	0
veggo	0
pichi	0
xebec	0
lills	0
whews	0
zooid	0
muruk	0
nudzh	0
poovy	0
jefes	0
skogs	0
bosks	0
kilig	0
nakfa	0
niffs	0
bimbo	0
totty	0
swigs	0
hushy	0
nibby	0
tuffs	0
gumma	0
kotow	0
mugga	0
zakat	0
zamia	0
sughs	0
zitis	0
jatha	0
mormo	0
spivs	0
cusks	0
mazas	0
abjud	0
nunks	0
oojah	0
unkut	0
bombs	0
aquas	0
vulva	0
cuppy	0
quoll	0
boppy	0
subby	0
wisps	0
momme	0
nohow	0
lappa	0
jessy	0
reeze	0
skaws	0
vigia	0
mollo	0
jills	0
basas	0
sinsi	0
booky	0
shash	0
gazoo	0
inion	0
zombi	0
navvy	0
effer	0
shoos	0
myopy	0
quass	0
sulls	0
limbi	0
dowds	0
accas	0
rurus	0
akara	0
msasa	0
yajna	0
janny	0
junks	0
gippy	0
cocos	0
boofy	0
rhymy	0
yayas	0
grrrl	0
bivia	0
khaph	0
potoo	0
izzat	0
baffs	0
yummo	0
jitis	0
moggy	0
dobby	0
mamas	0
gungy	0
skews	0
smugs	0
hubba	0
unwon	0
pewee	0
femmy	0
pobby	0
hypha	0
vinic	0
jimpy	0
syphs	0
divis	0
wigga	0
hahas	0
bwazi	0
doffs	0
filmi	0
nisin	0
vutty	0
zimbs	0
kicks	0
titty	0
jesus	0
bazoo	0
jenny	0
jotty	0
bunjy	0
biggs	0
vughy	0
stoss	0
audad	0
hoosh	0
ninon	0
sooms	0
afara	0
eeven	0
majas	0
nevvy	0
faggy	0
wussy	0
fixie	0
gliff	0
nuque	0
hooha	0
bisks	0
kipps	0
mahwa	0
bajan	0
mambu	0
gobbi	0
bazas	0
sposo	0
ruffy	0
pumps	0
woofs	0
zitty	0
bippy	0
vexes	0
pipit	0
swobs	0
lolog	0
cezve	0
namaz	0
puuko	0
puddy	0
unfix	0
nummy	0
pouff	0
unsub	0
pukka	0
mosso	0
axman	0
kaiak	0
queek	0
dadah	0
asada	0
dixit	0
audax	0
jambu	0
papad	0
dubbo	0
michi	0
shahs	0
luffs	0
zymic	0
jagas	0
tomoz	0
cuffo	0
jocky	0
fedex	0
mumps	0
thymy	0
cucks	0
allyl	0
dukka	0
lazzi	0
yucch	0
fogou	0
vivda	0
yeeek	0
walla	0
jitty	0
jetee	0
gombo	0
diffs	0
vodou	0
mundu	0
shojo	0
kvass	0
wynns	0
mebbe	0
bhava	0
laval	0
ganja	0
assam	0
houff	0
niffy	0
yacca	0
busby	0
wexed	0
deked	0
pavvy	0
gubba	0
addas	0
makaf	0
ewhow	0
keeks	0
nyung	0
jumps	0
poops	0
leeze	0
nappa	0
puffa	0
jesse	0
mezza	0
sunns	0
jembe	0
sojus	0
fiqhs	0
imshi	0
jinns	0
sezes	0
baboo	0
mobby	0
duppy	0
dewed	0
sexes	0
tutti	0
dusks	0
amman	0
kajal	0
nimbi	0
kawau	0
whows	0
skofs	0
sukhs	0
zokor	0
mmkay	0
omovs	0
sowfs	0
gobby	0
fabby	0
baffy	0
macca	0
husks	0
dodos	0
deeve	0
babas	0
mujik	0
falaj	0
bball	0
goffs	0
mazac	0
jocos	0
waqfs	0
wokka	0
bundu	0
hapax	0
gyppo	0
jasps	0
nunky	0
koiwi	0
gypsy	0
mythy	0
duded	0
nondo	0
fisks	0
kaika	0
popos	0
ngana	0
ouzos	0
biggy	0
pluff	0
wanna	0
cooch	0
tutus	0
muggs	0
mumbo	0
miffs	0
sulus	0
biffo	0
dilli	0
fucus	0
hewgh	0
vajra	0
zamac	0
veves	0
kiddy	0
lezzy	0
agogo	0
jewed	0
ammas	0
dojos	0
bumbo	0
usque	0
waffs	0
boffs	0
mukim	0
dukun	0
hukou	0
riqqs	0
shish	0
gummi	0
pumpy	0
cuffs	0
woofy	0
musks	0
appay	0
lulls	0
spazz	0
sooks	0
xylol	0
veuve	0
robbo	0
iodid	0
simis	0
namma	0
nuffs	0
webby	0
widdy	0
nubby	0
zooms	0
kicky	0
squiz	0
cwtch	0
zoppa	0
tithi	0
wazoo	0
puggy	0
bacca	0
voddy	0
lulus	0
kirri	0
mozos	0
nonny	0
bobol	0
skugs	0
pukus	0
poppa	0
skoff	0
civvy	0
wikis	0
hokku	0
neeze	0
wirri	0
sowff	0
ryiji	0
ryijy	0
yoyos	0
kiwis	0
yadda	0
bifid	0
taata	0
momos	0
biffs	0
jawan	0
mokky	0
mumph	0
yonny	0
jomon	0
kokum	0
poopy	0
justs	0
undug	0
mojos	0
tutty	0
dufus	0
quawk	0
googs	0
jafas	0
choco	0
doody	0
abaca	0
busks	0
wootz	0
wauff	0
kudus	0
upful	0
ajupa	0
vozhd	0
huggy	0
whoof	0
buppy	0
buffa	0
djinn	0
jomos	0
figgy	0
bevvy	0
pampa	0
nazzy	0
weeke	0
bozos	0
hamza	0
pappi	0
kakas	0
gogos	0
pipis	0
didis	0
puffs	0
miffy	0
abbas	0
lusus	0
wudus	0
dubby	0
luvvy	0
pubby	0
cocci	0
duffs	0
aflaj	0
zexes	0
akoja	0
koffs	0
commo	0
dagga	0
jutty	0
phooh	0
ungum	0
ictic	0
haham	0
kwink	0
muvva	0
zobos	0
wiggy	0
fixit	0
huffs	0
zappy	0
boobs	0
zorro	0
zoomy	0
javas	0
zulus	0
jaggs	0
phooo	0
wawas	0
jokol	0
zippo	0
fugus	0
buffo	0
ongon	0
vizir	0
ajuga	0
birzz	0
ajwan	0
fuddy	0
biffy	0
peepe	0
immit	0
effed	0
appam	0
bobos	0
bikky	0
zooks	0
mixis	0
muffs	0
alala	0
oppos	0
puttu	0
fusks	0
pappy	0
chuff	0
gogga	0
mimis	0
accha	0
mazak	0
butut	0
heeze	0
feoff	0
wushu	0
jooks	0
kiaki	0
ajiva	0
buchu	0
nunus	0
wuddy	0
bubbe	0
dabba	0
guffs	0
zamak	0
xysts	0
akkas	0
jumby	0
abaya	0
hajji	0
jisms	0
mivvy	0
zezes	0
papaw	0
modom	0
mamak	0
sudds	0
keeve	0
yoppo	0
bamma	0
agama	0
kooks	0
glogg	0
goodo	0
pipid	0
abjad	0
sibbs	0
yabba	0
buffs	0
jemmy	0
kaama	0
mammy	0
zuppa	0
kinin	0
emmew	0
zhomo	0
jaggy	0
chich	0
buffi	0
zebub	0
hogoh	0
hoogo	0
pyuff	0
fuggy	0
bivvy	0
jibba	0
puppa	0
esses	0
pakka	0
zhush	0
viffs	0
vuggs	0
muffy	0
nunny	0
uhuru	0
skyfs	0
cippi	0
bibis	0
flaff	0
anana	0
pawaw	0
queyu	0
gabba	0
doddy	0
pozzy	0
chizz	0
jeffs	0
bezzy	0
bucku	0
afizz	0
huzza	0
scuzz	0
ovolo	0
swiss	0
bizzo	0
mutum	0
filii	0
obbos	0
villi	0
annan	0
howff	0
piqui	0
buffy	0
yakka	0
fubby	0
jocko	0
diddy	0
pippy	0
nanna	0
quipu	0
phpht	0
lollo	0
azygy	0
jnana	0
odoom	0
kabab	0
jollo	0
phizz	0
mezze	0
feeze	0
abaka	0
exeme	0
tazza	0
pupus	0
wuffs	0
babby	0
yabby	0
yobbo	0
vuggy	0
faffs	0
fifis	0
wagga	0
swizz	0
urubu	0
yuzus	0
bussu	0
kikoi	0
tuktu	0
zanja	0
exeem	0
jibbs	0
yippy	0
bombo	0
fezzy	0
gobbo	0
zuzim	0
glugg	0
mizzy	0
guggl	0
mumus	0
iiwis	0
jiggy	0
bibbs	0
quouk	0
huhus	0
zanza	0
wizzo	0
infix	0
nonno	0
ziffs	0
faffy	0
bubba	0
gynny	0
sukuk	0
bizzy	0
mumms	0
hudud	0
jiffs	0
pfftt	0
duddy	0
yobby	0
bubus	0
zizit	0
quiff	0
zocco	0
huzzy	0
kuzus	0
yuppy	0
zimbi	0
muzzy	0
ayaya	0
maqam	0
cocco	0
addax	0
jukus	0
jinni	0
kukus	0
zoppo	0
jeeze	0
jugum	0
bubby	0
fuffs	0
hyphy	0
kibbi	0
gyppy	0
susus	0
aggag	0
yukky	0
fuffy	0
pzazz	0
jaffa	0
xylyl	0
immix	0
jujus	0
zhuzh	0
qajaq	0
xviii	0
